1290792544	20260224154500	20260224154500	1	vol.at	https://www.vol.at/cafe-stadtfrau-instead-of-cafe-landtmann-in-vienna/10011974	3	1471	1359	1337	0	20	1858	1.9672131147541		
1228318331	20250224004500	20260224154500	1	thestar.com.my	https://www.thestar.com.my/tech/tech-news/2026/02/24/amd-secures-meta-as-next-big-ai-chip-customer	2	305	-1	373	1	50	4800	1.35970333745365		
1290792545	20260224154500	20260224154500	1	thestar.com.my	https://www.thestar.com.my/tech/tech-news/2026/02/24/amd-secures-meta-as-next-big-ai-chip-customer	2	305	-1	317	1	50	4800	1.35970333745365		
1290670976	20260224004500	20260224154500	1	miragenews.com	https://www.miragenews.com/deputy-pm-unveils-vision-for-justice-system-1625535/	14	4993	-1	5017	1	100	6011	1.20120120120121		
1290792546	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	4090	-1	4111	1	20	13194	-0.0479846449136301		
1228417219	20250224134500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	4090	-1	4138	1	20	13194	-0.0479846449136301		
1290792547	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	4090	-1	4077	1	20	13194	-0.0479846449136301		
1290792548	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	4112	3988	4102	0	20	13194	-0.0479846449136301		
1290792549	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	4089	3965	4076	0	20	13194	-0.0479846449136301		
1290792550	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	4089	3965	4076	0	40	13194	-0.0479846449136301		
1290792551	20260224154500	20260224154500	1	express.co.uk	https://www.express.co.uk/news/world/2174924/ivanka-trumps-father-in-law-france-tensions	24	5023	5061	5010	1	80	5030	-4.50450450450451		
1290792552	20260224154500	20260224154500	1	express.co.uk	https://www.express.co.uk/news/world/2174924/ivanka-trumps-father-in-law-france-tensions	24	5014	5071	5001	0	20	5030	-4.50450450450451		
1290792553	20260224154500	20260224154500	1	express.co.uk	https://www.express.co.uk/news/world/2174924/ivanka-trumps-father-in-law-france-tensions	24	5023	5061	5045	1	80	5030	-4.50450450450451		
1290792554	20260224154500	20260224154500	1	express.co.uk	https://www.express.co.uk/news/world/2174924/ivanka-trumps-father-in-law-france-tensions	24	5014	5071	5056	0	20	5030	-4.50450450450451		
1290792555	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3242	3199	3184	1	40	3552	-9.93265993265995		
1290792556	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3236	3193	3178	0	10	3552	-9.93265993265995		
1290792557	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3242	3199	3225	1	30	3552	-9.93265993265995		
1290792558	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3242	3199	3225	0	10	3552	-9.93265993265995		
1290792559	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3236	3193	3219	0	10	3552	-9.93265993265995		
1290709099	20260224063000	20260224154500	1	postandparcel.info	https://postandparcel.info/161346/news/e-commerce/parcehero-15-us-tariff-would-impact-the-uk-more-than-any-other-country/	7	2298	2349	2313	1	100	4156	-1.79558011049724		
1290792560	20260224154500	20260224154500	1	postandparcel.info	https://postandparcel.info/161346/news/e-commerce/parcehero-15-us-tariff-would-impact-the-uk-more-than-any-other-country/	5	1159	1213	1174	1	50	4156	-1.79558011049724		
1228315727	20250224000000	20260224154500	1	iwradio.co.uk	https://www.iwradio.co.uk/news-post/proposed-budget-amendment-would-see-free-on-street-parking-introduced-or-extended-across-isle-of-wig	9	2010	-1	1958	1	50	3138	0		
1290792561	20260224154500	20260224154500	1	kgnu.org	https://kgnu.org/u-s-supreme-court-to-hear-boulders-case-against-suncor-the-house-advances-bill-to-save-farmers-and-ranchers-money-locals-strive-to-secure-funding-for-south-boulder-rec-center/	8	2779	2858	2845	1	80	22100	-1.47783251231527		
1290792562	20260224154500	20260224154500	1	kgnu.org	https://kgnu.org/u-s-supreme-court-to-hear-boulders-case-against-suncor-the-house-advances-bill-to-save-farmers-and-ranchers-money-locals-strive-to-secure-funding-for-south-boulder-rec-center/	8	2779	2858	2845	0	20	22100	-1.47783251231527		
1290792563	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3173	3199	3184	1	50	3552	-9.93265993265995		
1290792564	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3173	3199	3225	1	30	3552	-9.93265993265995		
1290792565	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/uk/2026/02/24/farsi-language-channel-halts-uk-broadcasts-after-threats-from-iran/	12	3167	3193	3219	0	20	3552	-9.93265993265995		
1290792566	20260224154500	20260224154500	1	indianexpress.com	https://indianexpress.com/article/explained/modi-visit-india-israel-ties-netanyahu-10550021/	15	2961	2977	3037	0	20	5819	0.31645569620253		
1290792567	20260224154500	20260224154500	1	indianexpress.com	https://indianexpress.com/article/explained/modi-visit-india-israel-ties-netanyahu-10550021/	15	2961	2977	3037	0	20	5819	0.31645569620253		
1290792568	20260224154500	20260224154500	1	indianexpress.com	https://indianexpress.com/article/explained/modi-visit-india-israel-ties-netanyahu-10550021/	15	2961	-1	3022	1	60	5819	0.31645569620253		
1290685692	20260224024500	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/us/ruben-ray-martinez-shooting-witness-killed	2	251	133	205	1	100	5758	-6.4755838641189		
1290685693	20260224024500	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/us/ruben-ray-martinez-shooting-witness-killed	2	251	133	177	1	60	5758	-6.4755838641189		
1290685695	20260224024500	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/us/ruben-ray-martinez-shooting-witness-killed	2	269	168	192	0	40	5758	-6.4755838641189		
1290792569	20260224154500	20260224154500	1	citizen.co.za	https://www.citizen.co.za/news/sibiya-shared-confidential-audit-report-on-matlala-contract-with-friend/	5	2013	2103	2082	1	60	3898	-1.08864696734059		
1228434290	20250224144500	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7642	7711	7650	0	20	13224	-7.27894479726429		
1228434290	20250224144500	20260224154500	1	apr.org	https://www.apr.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7642	7711	7650	0	20	13224	-7.27894479726429		
1228434290	20250224144500	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7642	7711	7650	0	20	13224	-7.27894479726429		
1228434291	20250224144500	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7662	1	80	13224	-7.27894479726429		
1228434291	20250224144500	20260224154500	1	apr.org	https://www.apr.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7662	1	80	13224	-7.27894479726429		
1228434291	20250224144500	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7662	1	80	13224	-7.27894479726429		
1290750601	20260224113000	20260224154500	1	apr.org	https://www.apr.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7642	7711	7723	0	20	13224	-7.27894479726429		
1290750601	20260224113000	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7642	7711	7723	0	20	13224	-7.27894479726429		
1290750601	20260224113000	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7642	7711	7723	0	20	13224	-7.27894479726429		
1290750602	20260224113000	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7735	1	60	13224	-7.27894479726429		
1290750602	20260224113000	20260224154500	1	apr.org	https://www.apr.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7735	1	60	13224	-7.27894479726429		
1290750602	20260224113000	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7735	1	60	13224	-7.27894479726429		
1290750603	20260224113000	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7735	0	20	13224	-7.27894479726429		
1290750603	20260224113000	20260224154500	1	apr.org	https://www.apr.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7735	0	20	13224	-7.27894479726429		
1290750603	20260224113000	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/russia-thought-it-would-take-days-to-seize-ukraine-4-years-later-war-is-still-raging	22	7687	7723	7735	0	20	13224	-7.27894479726429		
1228317180	20250224003000	20260224154500	1	bostonglobe.com	https://www.bostonglobe.com/2026/02/24/metro/house-energy-bill-mass-save-1-billion-energy-suppliers/	6	1964	-1	1978	0	40	3846	-0.50167224080268		
1228342317	20250224051500	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/us/ruben-ray-martinez-shooting-witness-killed	1	23	-1	37	0	20	5758	-6.4755838641189		
1290792570	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3988	4112	4137	0	20	13194	-0.0479846449136301		
1290792571	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3965	4089	4110	0	60	13194	-0.0479846449136301		
1290792572	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3988	4112	4162	0	20	13194	-0.0479846449136301		
1290792573	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3965	4089	4137	0	60	13194	-0.0479846449136301		
1290792574	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3988	4112	4102	0	30	13194	-0.0479846449136301		
1290792575	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3965	4089	4076	0	20	13194	-0.0479846449136301		
1290792576	20260224154500	20260224154500	1	keranews.org	https://www.keranews.org/elections-2026/2026-02-24/newly-formed-tarrant-shadow-pacs-turbocharge-hyperlocal-gop-precinct-chair-races	14	3965	4089	4076	0	30	13194	-0.0479846449136301		
1290709104	20260224063000	20260224154500	1	postandparcel.info	https://postandparcel.info/161346/news/e-commerce/parcehero-15-us-tariff-would-impact-the-uk-more-than-any-other-country/	7	2349	2298	2313	1	100	4156	-1.79558011049724		
1290755405	20260224120000	20260224154500	1	krvs.org	https://www.krvs.org/npr-news/2026-02-24/is-the-yimby-movement-doomed	1	49	95	65	0	20	20545	-1.54078549848942		
1290755405	20260224120000	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/is-the-yimby-movement-doomed	1	49	95	65	0	20	20545	-1.54078549848942		
1290755405	20260224120000	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/is-the-yimby-movement-doomed	1	49	95	65	0	20	20545	-1.54078549848942		
1290755405	20260224120000	20260224154500	1	apr.org	https://www.apr.org/business-education/2026-02-24/is-the-yimby-movement-doomed	1	49	95	65	0	20	20545	-1.54078549848942		
1290755406	20260224120000	20260224154500	1	krvs.org	https://www.krvs.org/npr-news/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	1	10	20545	-1.54078549848942		
1290755406	20260224120000	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	1	10	20545	-1.54078549848942		
1290755406	20260224120000	20260224154500	1	apr.org	https://www.apr.org/business-education/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	1	10	20545	-1.54078549848942		
1290755406	20260224120000	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	1	10	20545	-1.54078549848942		
1290755407	20260224120000	20260224154500	1	krvs.org	https://www.krvs.org/npr-news/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	0	20	20545	-1.54078549848942		
1290755407	20260224120000	20260224154500	1	apr.org	https://www.apr.org/business-education/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	0	20	20545	-1.54078549848942		
1290755407	20260224120000	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	0	20	20545	-1.54078549848942		
1290755407	20260224120000	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/is-the-yimby-movement-doomed	1	49	91	65	0	20	20545	-1.54078549848942		
1290787057	20260224151500	20260224154500	1	bhpioneer.com	https://www.bhpioneer.com/national_news/ap-news-summary-at-10-10-a-m-est/article_cf02b282-294b-5ba2-8ce1-78d7a0105d9d.html	5	666	780	722	1	100	5848	-1.26436781609196		
1285798121	20260125180000	20260224154500	1	iheart.com	https://101kgb.iheart.com/content/2026-02-24-santana-high-school-shooters-bid-for-release-still-in-legal-llmbo/	6	849	-1	904	0	20	875	-5.09554140127389		
1290672866	20260224010000	20260224154500	1	fox29.com	https://www.fox29.com/news/elon-musk-reveals-price-tesla-cybercab	7	1786	1852	1800	0	40	1980	0		
1285738230	20260125054500	20260224154500	1	apr.org	https://www.apr.org/business-education/2026-02-24/is-the-yimby-movement-doomed	1	95	49	65	0	20	20545	-1.54078549848942		
1285738230	20260125054500	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/is-the-yimby-movement-doomed	1	95	49	65	0	20	20545	-1.54078549848942		
1285738230	20260125054500	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/is-the-yimby-movement-doomed	1	95	49	65	0	20	20545	-1.54078549848942		
1285738230	20260125054500	20260224154500	1	krvs.org	https://www.krvs.org/npr-news/2026-02-24/is-the-yimby-movement-doomed	1	95	49	65	0	20	20545	-1.54078549848942		
1285738268	20260125054500	20260224154500	1	apr.org	https://www.apr.org/business-education/2026-02-24/is-the-yimby-movement-doomed	1	91	49	65	1	30	20545	-1.54078549848942		
1285738268	20260125054500	20260224154500	1	krcu.org	https://www.krcu.org/2026-02-24/is-the-yimby-movement-doomed	1	91	49	65	1	30	20545	-1.54078549848942		
1285738268	20260125054500	20260224154500	1	wpsu.org	https://radio.wpsu.org/2026-02-24/is-the-yimby-movement-doomed	1	91	49	65	1	30	20545	-1.54078549848942		
1285738268	20260125054500	20260224154500	1	krvs.org	https://www.krvs.org/npr-news/2026-02-24/is-the-yimby-movement-doomed	1	91	49	65	1	30	20545	-1.54078549848942		
1290784170	20260224150000	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/health/maha-trump-glyphosate-health	1	-1	289	273	1	60	7375	-3.5810205908684		
1289604932	20260217143000	20260224154500	1	nhpr.org	https://www.nhpr.org/nh-news/2026-02-24/ayotte-ice-detention-merrimack-newhampshire	4	-1	660	652	1	30	1343	-3.88349514563107		
1290792577	20260224154500	20260224154500	1	powelltribune.com	http://www.powelltribune.com/stories/commissioners-respond-to-criticism-of-wcca,173215	1	-1	119	86	1	30	6308	-0.20345879959309		
1290685707	20260224024500	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/us/ruben-ray-martinez-shooting-witness-killed	15	-1	4226	4295	0	40	5758	-6.4755838641189		
1290776946	20260224141500	20260224154500	1	cnynews.com	https://cnynews.com/ixp/705/p/illegal-narcotics-investigation-arrest-city-newburgh/	5	-1	666	568	0	20	2507	-6.25		
1290784173	20260224150000	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/health/maha-trump-glyphosate-health	1	-1	299	273	0	20	7375	-3.5810205908684		
1289508286	20260217010000	20260224154500	1	eenews.net	https://www.eenews.net/articles/state-department-energy-environment-official-to-testify/	2	803	-1	809	0	40	884	1.49253731343284		
1289674341	20260217224500	20260224154500	1	express.co.uk	https://www.express.co.uk/news/royal/2174947/prince-harry-meghan-markle-beatrice-eugenie-help	2	504	594	511	1	100	2628	-1.60550458715596		
1289646276	20260217190000	20260224154500	1	walesonline.co.uk	https://www.walesonline.co.uk/news/uk-news/i-visited-andrews-infamous-pizza-33481917	6	1160	-1	1208	0	10	5176	-0.8139534883721		
1290779184	20260224143000	20260224154500	1	walesonline.co.uk	https://www.walesonline.co.uk/news/uk-news/i-visited-andrews-infamous-pizza-33481917	17	4944	5076	5018	0	20	5176	-0.8139534883721		
1290792578	20260224154500	20260224154500	1	hellomagazine.com	https://www.hellomagazine.com/royalty/885709/king-charles-royal-family-joint-engagement-andrew-arrest/	17	4021	-1	4026	1	100	4686	5.859375		
1289646356	20260217190000	20260224154500	1	walesonline.co.uk	https://www.walesonline.co.uk/news/uk-news/i-visited-andrews-infamous-pizza-33481917	6	1160	-1	1205	1	30	5176	-0.8139534883721		
1289646420	20260217190000	20260224154500	1	walesonline.co.uk	https://www.walesonline.co.uk/news/uk-news/i-visited-andrews-infamous-pizza-33481917	6	1160	1175	1223	0	10	5176	-0.8139534883721		
1289500659	20260217000000	20260224154500	1	naharnet.com	https://www.naharnet.com:443/stories/en/318572-us-iran-conflict-will-hezbollah-join-the-fray	5	834	-1	839	0	40	897	-6.17283950617284		
1289525165	20260217033000	20260224154500	1	eenews.net	https://www.eenews.net/articles/mike-johnson-congress-unlikely-to-find-consensus-to-codify-trump-tariffs/	1	76	211	195	1	100	849	0		
1289505874	20260217004500	20260224154500	1	nhpr.org	https://www.nhpr.org/nh-news/2026-02-24/ayotte-ice-detention-merrimack-newhampshire	4	660	-1	652	1	30	1343	-3.88349514563107		
1290792579	20260224154500	20260224154500	1	powelltribune.com	http://www.powelltribune.com/stories/commissioners-respond-to-criticism-of-wcca,173215	1	157	-1	231	0	10	6308	-0.20345879959309		
1290784182	20260224150000	20260224154500	1	cnn.com	https://www.cnn.com/2026/02/24/health/maha-trump-glyphosate-health	1	315	289	273	0	20	7375	-3.5810205908684		
1290792580	20260224154500	20260224154500	1	nypost.com	https://nypost.com/2026/02/24/us-news/man-convicted-of-killing-a-grocery-store-owner-is-set-to-be-executed-in-florida/	11	2020	2036	2064	0	10	3517	-6.26086956521739		
1289609918	20260217150000	20260224154500	1	nypost.com	https://nypost.com/2026/02/24/us-news/man-convicted-of-killing-a-grocery-store-owner-is-set-to-be-executed-in-florida/	11	2020	2036	2064	0	10	3517	-6.26086956521739		
1290792581	20260224154500	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/europe/2026/02/24/france-pulls-us-ambassador-kushners-access-after-official-snub/	19	3644	3692	3680	0	10	4224	-2.35294117647059		
1289562458	20260217093000	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/europe/2026/02/24/france-pulls-us-ambassador-kushners-access-after-official-snub/	19	3644	3692	3680	0	10	4224	-2.35294117647059		
1289562459	20260217093000	20260224154500	1	thenationalnews.com	https://www.thenationalnews.com/news/europe/2026/02/24/france-pulls-us-ambassador-kushners-access-after-official-snub/	19	3644	3692	3680	1	60	4224	-2.35294117647059		
1289609944	20260217150000	20260224154500	1	nypost.com	https://nypost.com/2026/02/24/us-news/man-convicted-of-killing-a-grocery-store-owner-is-set-to-be-executed-in-florida/	11	2020	-1	2042	1	50	3517	-6.26086956521739		
1290705638	20260224060000	20260224154500	1	nypost.com	https://nypost.com/2026/02/24/us-news/man-convicted-of-killing-a-grocery-store-owner-is-set-to-be-executed-in-florida/	11	2036	2088	2064	0	20	3517	-6.26086956521739		
1290488770	20260223000000	20260224154500	1	4029tv.com	https://www.4029tv.com/article/partial-shutdown-trump-state-of-the-union-address/70473953	4	374	-1	397	1	60	6578	0.28846153846154		
1290488770	20260223000000	20260224154500	1	wvtm13.com	https://www.wvtm13.com/article/partial-shutdown-trump-state-of-the-union-address/70473953	4	374	-1	397	1	60	6578	0.28846153846154		
1290792582	20260224154500	20260224154500	1	kgnu.org	https://kgnu.org/u-s-supreme-court-to-hear-boulders-case-against-suncor-the-house-advances-bill-to-save-farmers-and-ranchers-money-locals-strive-to-secure-funding-for-south-boulder-rec-center/	90	20108	20058	20078	0	60	22100	-1.47783251231527		
1290792583	20260224154500	20260224154500	1	kgnu.org	https://kgnu.org/u-s-supreme-court-to-hear-boulders-case-against-suncor-the-house-advances-bill-to-save-farmers-and-ranchers-money-locals-strive-to-secure-funding-for-south-boulder-rec-center/	90	20061	20024	20042	1	100	22100	-1.47783251231527		
1290769029	20260224133000	20260224154500	1	wvtm13.com	https://www.wvtm13.com/article/partial-shutdown-trump-state-of-the-union-address/70473953	4	374	400	410	0	20	6578	0.28846153846154		
1290769029	20260224133000	20260224154500	1	4029tv.com	https://www.4029tv.com/article/partial-shutdown-trump-state-of-the-union-address/70473953	4	374	400	410	0	20	6578	0.28846153846154		
1290792584	20260224154500	20260224154500	1	cnbc.com	https://www.cnbc.com/2026/02/24/5-things-to-know-before-the-market-opens.html	4	2270	2353	2337	1	100	2659	-1.12107623318386		
1290792585	20260224154500	20260224154500	1	cnbc.com	https://www.cnbc.com/2026/02/24/5-things-to-know-before-the-market-opens.html	4	2270	2353	2320	1	100	2659	-1.12107623318386		
1290792586	20260224154500	20260224154500	1	cnbc.com	https://www.cnbc.com/2026/02/24/5-things-to-know-before-the-market-opens.html	4	2270	2353	2283	1	100	2659	-1.12107623318386		
1290792587	20260224154500	20260224154500	1	kgnu.org	https://kgnu.org/u-s-supreme-court-to-hear-boulders-case-against-suncor-the-house-advances-bill-to-save-farmers-and-ranchers-money-locals-strive-to-secure-funding-for-south-boulder-rec-center/	90	20058	20108	20078	0	60	22100	-1.47783251231527		
1290792588	20260224154500	20260224154500	1	kgnu.org	https://kgnu.org/u-s-supreme-court-to-hear-boulders-case-against-suncor-the-house-advances-bill-to-save-farmers-and-ranchers-money-locals-strive-to-secure-funding-for-south-boulder-rec-center/	90	20024	20061	20042	1	100	22100	-1.47783251231527		
1290769031	20260224133000	20260224154500	1	wvtm13.com	https://www.wvtm13.com/article/partial-shutdown-trump-state-of-the-union-address/70473953	4	384	-1	394	0	20	6578	0.28846153846154		
1290769031	20260224133000	20260224154500	1	4029tv.com	https://www.4029tv.com/article/partial-shutdown-trump-state-of-the-union-address/70473953	4	384	-1	394	0	20	6578	0.28846153846154		
1290787072	20260224151500	20260224154500	1	afghanistannews.net	http://www.afghanistannews.net/news/278886242/clashes-reported-in-afghanistan-pakistan-border-areas	1	-1	20	0	1	50	331	-9.25925925925926		
1290688777	20260224031500	20260224154500	1	citizen.co.za	https://www.citizen.co.za/lifestyle/entertainment/tv/airports-and-what-we-forget-when-we-fly/	4	-1	1810	1730	0	20	5579	-2.0044543429844		
1290792589	20260224154500	20260224154500	1	citizen.co.za	https://www.citizen.co.za/news/sibiya-shared-confidential-audit-report-on-matlala-contract-with-friend/	2	-1	432	448	0	80	3898	-1.08864696734059		
1290792590	20260224154500	20260224154500	1	miragenews.com	https://www.miragenews.com/africa-workshop-boosts-climate-science-for-ndcs-1625540/	1	-1	370	329	1	50	5462	3.82081686429512		
1290792591	20260224154500	20260224154500	1	nyasatimes.com	https://www.nyasatimes.com/bushiri-fires-back-at-findings-of-south-african-investigators-accuses-them-of-lies-witch-hunt-and-deliberately-misleading-south-unsuspecting-south-africans/	17	-1	3964	3995	1	100	4316	-8.09595202398801		
1290792591	20260224154500	20260224154500	1	citizen.co.za	https://www.citizen.co.za/lifestyle/entertainment/tv/airports-and-what-we-forget-when-we-fly/	10	-1	4142	4150	0	60	5579	-2.0044543429844		
1290792592	20260224154500	20260224154500	1	citizen.co.za	https://www.citizen.co.za/news/sibiya-shared-confidential-audit-report-on-matlala-contract-with-friend/	4	-1	1611	1665	0	20	3898	-1.08864696734059		
